point_id,point_type,role,easting,northing,elevation,elevation_units,horizontal_crs,vertical_datum,geoid_model,project_id,collected,source,verified,va_blocks,usgs_ql1_dem_z_m,usgs_ql1_dem_error_m,usgs_ql1_laz_z_m,usgs_ql1_laz_error_m,usgs_ql0_dem_z_m,usgs_ql0_dem_error_m,usgs_ql0_laz_z_m,usgs_ql0_laz_error_m
2165_2021_MN,NVA,check,417945.473,4898562.827,236.878,m,EPSG:6344,NAVD88,GEOID18,MN_SE_Driftless_2021_B21,2021-10-03,Ground_Control_Survey_Report.pdf sections 2.2/2.3/2.4,geoid asserted PER MARK from the contractor shapefile 'geoid' attribute = 'Geoid 18',QL0,,,,,236.85000610351562,0.027993896484361,236.8386357615793,0.039364238420688
2166_2021_MN,NVA,check,425712.551,4917809.127,264.597,m,EPSG:6344,NAVD88,GEOID18,MN_SE_Driftless_2021_B21,2021-10-03,Ground_Control_Survey_Report.pdf sections 2.2/2.3/2.4,geoid asserted PER MARK from the contractor shapefile 'geoid' attribute = 'Geoid 18',QL0,,,,,264.6400146484375,-0.04301464843752,264.6272642857121,-0.030264285712121
2167_2021_MN,NVA,check,432748.82,4927226.326,297.022,m,EPSG:6344,NAVD88,GEOID18,MN_SE_Driftless_2021_B21,2021-10-05,Ground_Control_Survey_Report.pdf sections 2.2/2.3/2.4,geoid asserted PER MARK from the contractor shapefile 'geoid' attribute = 'Geoid 18',QL0,,,,,297.010009765625,0.011990234374991,296.99480961014046,0.027190389859527
2168_2021_MN,NVA,check,454081.229,4906861.002,325.462,m,EPSG:6344,NAVD88,GEOID18,MN_SE_Driftless_2021_B21,2021-09-15,Ground_Control_Survey_Report.pdf sections 2.2/2.3/2.4,geoid asserted PER MARK from the contractor shapefile 'geoid' attribute = 'Geoid 18',QL0,,,,,325.42999267578125,0.032007324218739,325.4311818897671,0.030818110232872
2169_2021_MN,NVA,check,444185.423,4920987.742,309.001,m,EPSG:6344,NAVD88,GEOID18,MN_SE_Driftless_2021_B21,2021-10-05,Ground_Control_Survey_Report.pdf sections 2.2/2.3/2.4,geoid asserted PER MARK from the contractor shapefile 'geoid' attribute = 'Geoid 18',QL0,,,,,308.9800109863281,0.020989013671851,308.96837049279094,0.032629507209037
2170_2021_MN,NVA,check,428554.794,4911743.513,300.642,m,EPSG:6344,NAVD88,GEOID18,MN_SE_Driftless_2021_B21,2021-10-03,Ground_Control_Survey_Report.pdf sections 2.2/2.3/2.4,geoid asserted PER MARK from the contractor shapefile 'geoid' attribute = 'Geoid 18',QL0,,,,,300.75,-0.108000000000004,300.7376466255317,-0.095646625531685
2171_2021_MN,NVA,check,443586.103,4904477.894,317.357,m,EPSG:6344,NAVD88,GEOID18,MN_SE_Driftless_2021_B21,2021-10-04,Ground_Control_Survey_Report.pdf sections 2.2/2.3/2.4,geoid asserted PER MARK from the contractor shapefile 'geoid' attribute = 'Geoid 18',QL0,,,,,317.3299865722656,0.027013427734403,317.3369199683122,0.020080031687826
2172_2021_MN,NVA,check,457255.571,4914741.38,329.567,m,EPSG:6344,NAVD88,GEOID18,MN_SE_Driftless_2021_B21,2021-09-15,Ground_Control_Survey_Report.pdf sections 2.2/2.3/2.4,geoid asserted PER MARK from the contractor shapefile 'geoid' attribute = 'Geoid 18',QL0,,,,,329.4800109863281,0.086989013671882,329.47885406963377,0.088145930366238
2173_2021_MN,NVA,check,436500.875,4926133.895,296.836,m,EPSG:6344,NAVD88,GEOID18,MN_SE_Driftless_2021_B21,2021-10-05,Ground_Control_Survey_Report.pdf sections 2.2/2.3/2.4,geoid asserted PER MARK from the contractor shapefile 'geoid' attribute = 'Geoid 18',QL0,,,,,296.8500061035156,-0.014006103515612,296.8325445050972,0.003455494902823
2174_2021_MN,NVA,check,451652.41,4903474.613,320.005,m,EPSG:6344,NAVD88,GEOID18,MN_SE_Driftless_2021_B21,2021-09-15,Ground_Control_Survey_Report.pdf sections 2.2/2.3/2.4,geoid asserted PER MARK from the contractor shapefile 'geoid' attribute = 'Geoid 18',QL0,,,,,320.010009765625,-0.005009765625005,320.00625891340985,-0.001258913409856
2175_2021_MN,NVA,check,423318.1,4907500.822,235.961,m,EPSG:6344,NAVD88,GEOID18,MN_SE_Driftless_2021_B21,2021-10-03,Ground_Control_Survey_Report.pdf sections 2.2/2.3/2.4,geoid asserted PER MARK from the contractor shapefile 'geoid' attribute = 'Geoid 18',QL0,,,,,236.00999450683594,-0.048994506835925,236.01412997902938,-0.053129979029364
2176_2021_MN,NVA,check,428006.48,4927640.448,225.844,m,EPSG:6344,NAVD88,GEOID18,MN_SE_Driftless_2021_B21,2021-10-05,Ground_Control_Survey_Report.pdf sections 2.2/2.3/2.4,geoid asserted PER MARK from the contractor shapefile 'geoid' attribute = 'Geoid 18',QL0,,,,,225.85000610351562,-0.006006103515631,225.8706682036526,-0.026668203652605
2177_2021_MN,NVA,check,438166.424,4932519.347,305.802,m,EPSG:6344,NAVD88,GEOID18,MN_SE_Driftless_2021_B21,2021-10-05,Ground_Control_Survey_Report.pdf sections 2.2/2.3/2.4,geoid asserted PER MARK from the contractor shapefile 'geoid' attribute = 'Geoid 18',QL0,,,,,305.760009765625,0.041990234375021,305.7543333333276,0.047666666672399
2178_2021_MN,NVA,check,451862.535,4929269.105,316.219,m,EPSG:6344,NAVD88,GEOID18,MN_SE_Driftless_2021_B21,2021-10-04,Ground_Control_Survey_Report.pdf sections 2.2/2.3/2.4,geoid asserted PER MARK from the contractor shapefile 'geoid' attribute = 'Geoid 18',QL0,,,,,316.260009765625,-0.041009765625006,316.25204731575377,-0.033047315753777
2179_2021_MN,NVA,check,450191.865,4917215.968,320.779,m,EPSG:6344,NAVD88,GEOID18,MN_SE_Driftless_2021_B21,2021-10-05,Ground_Control_Survey_Report.pdf sections 2.2/2.3/2.4,geoid asserted PER MARK from the contractor shapefile 'geoid' attribute = 'Geoid 18',QL0,,,,,320.75,0.028999999999996,320.74138321991984,0.037616780080157
2180_2021_MN,NVA,check,437813.39,4894507.194,312.775,m,EPSG:6344,NAVD88,GEOID18,MN_SE_Driftless_2021_B21,2021-10-02,Ground_Control_Survey_Report.pdf sections 2.2/2.3/2.4,geoid asserted PER MARK from the contractor shapefile 'geoid' attribute = 'Geoid 18',QL0,,,,,312.739990234375,0.035009765624977,312.74909771054894,0.025902289451039
2181_2021_MN,NVA,check,437904.092,4905638.0,321.892,m,EPSG:6344,NAVD88,GEOID18,MN_SE_Driftless_2021_B21,2021-10-04,Ground_Control_Survey_Report.pdf sections 2.2/2.3/2.4,geoid asserted PER MARK from the contractor shapefile 'geoid' attribute = 'Geoid 18',QL0,,,,,321.8900146484375,0.001985351562496,321.89,0.00200000000001
2182_2021_MN,NVA,check,448338.219,4900901.543,328.768,m,EPSG:6344,NAVD88,GEOID18,MN_SE_Driftless_2021_B21,2021-09-15,Ground_Control_Survey_Report.pdf sections 2.2/2.3/2.4,geoid asserted PER MARK from the contractor shapefile 'geoid' attribute = 'Geoid 18',QL0,,,,,328.760009765625,0.007990234374972,328.7644337812095,0.003566218790468
2183_2021_MN,NVA,check,450418.25,4913155.565,329.417,m,EPSG:6344,NAVD88,GEOID18,MN_SE_Driftless_2021_B21,2021-09-15,Ground_Control_Survey_Report.pdf sections 2.2/2.3/2.4,geoid asserted PER MARK from the contractor shapefile 'geoid' attribute = 'Geoid 18',QL0,,,,,329.4200134277344,-0.003013427734402,329.43032521186194,-0.013325211861968
2184_2021_MN,NVA,check,439780.78,4922866.172,304.872,m,EPSG:6344,NAVD88,GEOID18,MN_SE_Driftless_2021_B21,2021-10-04,Ground_Control_Survey_Report.pdf sections 2.2/2.3/2.4,geoid asserted PER MARK from the contractor shapefile 'geoid' attribute = 'Geoid 18',QL0,,,,,304.8999938964844,-0.027993896484361,304.89086181678323,-0.018861816783215
2185_2021_MN,NVA,check,432040.829,4922113.511,289.325,m,EPSG:6344,NAVD88,GEOID18,MN_SE_Driftless_2021_B21,2021-10-05,Ground_Control_Survey_Report.pdf sections 2.2/2.3/2.4,geoid asserted PER MARK from the contractor shapefile 'geoid' attribute = 'Geoid 18',QL0,,,,,289.3699951171875,-0.044995117187511,289.3454872548594,-0.020487254859404
2186_2021_MN,NVA,check,432270.834,4911680.142,308.334,m,EPSG:6344,NAVD88,GEOID18,MN_SE_Driftless_2021_B21,2021-10-03,Ground_Control_Survey_Report.pdf sections 2.2/2.3/2.4,geoid asserted PER MARK from the contractor shapefile 'geoid' attribute = 'Geoid 18',QL0,,,,,308.3999938964844,-0.065993896484372,308.39848105914257,-0.064481059142565
2187_2021_MN,NVA,check,442085.046,4917792.39,315.491,m,EPSG:6344,NAVD88,GEOID18,MN_SE_Driftless_2021_B21,2021-10-05,Ground_Control_Survey_Report.pdf sections 2.2/2.3/2.4,geoid asserted PER MARK from the contractor shapefile 'geoid' attribute = 'Geoid 18',QL0,,,,,315.4800109863281,0.01098901367186,315.5213262411211,-0.030326241121088
2188_2021_MN,NVA,check,455090.195,4927048.492,323.701,m,EPSG:6344,NAVD88,GEOID18,MN_SE_Driftless_2021_B21,2021-10-04,Ground_Control_Survey_Report.pdf sections 2.2/2.3/2.4,geoid asserted PER MARK from the contractor shapefile 'geoid' attribute = 'Geoid 18',QL0,,,,,323.6499938964844,0.051006103515647,323.6498075965069,0.051192403493133
2189_2021_MN,NVA,check,456746.65,4902662.308,326.078,m,EPSG:6344,NAVD88,GEOID18,MN_SE_Driftless_2021_B21,2021-09-15,Ground_Control_Survey_Report.pdf sections 2.2/2.3/2.4,geoid asserted PER MARK from the contractor shapefile 'geoid' attribute = 'Geoid 18',QL0,,,,,326.05999755859375,0.018002441406225,326.05695734397545,0.02104265602452
2190_2021_MN,NVA,check,431860.277,4899712.659,304.604,m,EPSG:6344,NAVD88,GEOID18,MN_SE_Driftless_2021_B21,2021-10-02,Ground_Control_Survey_Report.pdf sections 2.2/2.3/2.4,geoid asserted PER MARK from the contractor shapefile 'geoid' attribute = 'Geoid 18',QL0,,,,,304.6099853515625,-0.005985351562515,304.60199309210407,0.002006907895918
2191_2021_MN,NVA,check,429224.045,4918666.733,268.473,m,EPSG:6344,NAVD88,GEOID18,MN_SE_Driftless_2021_B21,2021-10-05,Ground_Control_Survey_Report.pdf sections 2.2/2.3/2.4,geoid asserted PER MARK from the contractor shapefile 'geoid' attribute = 'Geoid 18',QL0,,,,,268.45001220703125,0.022987792968763,268.45544818082374,0.017551819176276
2192_2021_MN,NVA,check,428917.447,4907775.044,312.864,m,EPSG:6344,NAVD88,GEOID18,MN_SE_Driftless_2021_B21,2021-10-03,Ground_Control_Survey_Report.pdf sections 2.2/2.3/2.4,geoid asserted PER MARK from the contractor shapefile 'geoid' attribute = 'Geoid 18',QL0,,,,,312.8900146484375,-0.026014648437524,312.9006092938789,-0.036609293878939
2193_2021_MN,NVA,check,440672.579,4902940.305,312.218,m,EPSG:6344,NAVD88,GEOID18,MN_SE_Driftless_2021_B21,2021-10-04,Ground_Control_Survey_Report.pdf sections 2.2/2.3/2.4,geoid asserted PER MARK from the contractor shapefile 'geoid' attribute = 'Geoid 18',QL0,,,,,312.2300109863281,-0.012010986328107,312.19719638721915,0.020803612780867
2194_2021_MN,NVA,check,447125.847,4933129.962,301.301,m,EPSG:6344,NAVD88,GEOID18,MN_SE_Driftless_2021_B21,2021-10-04,Ground_Control_Survey_Report.pdf sections 2.2/2.3/2.4,geoid asserted PER MARK from the contractor shapefile 'geoid' attribute = 'Geoid 18',QL0,,,,,301.2900085449219,0.010991455078113,301.30022975794327,0.000770242056717
2195_2022_MN,NVA,check,546542.938,4892069.326,340.748,m,EPSG:6344,NAVD88,GEOID18,MN_SE_Driftless_2021_B21,2022-03-30,Ground_Control_Survey_Report.pdf sections 2.2/2.3/2.4,geoid asserted PER MARK from the contractor shapefile 'geoid' attribute = 'Geoid 18',QL0,,,,,340.760009765625,-0.01200976562501,340.7561210099999,-0.008121009999911
2196_2022_MN,NVA,check,542876.98,4873663.859,303.744,m,EPSG:6344,NAVD88,GEOID18,MN_SE_Driftless_2021_B21,2022-04-03,Ground_Control_Survey_Report.pdf sections 2.2/2.3/2.4,geoid asserted PER MARK from the contractor shapefile 'geoid' attribute = 'Geoid 18',QL0,,,,,303.7300109863281,0.013989013671903,303.73575267437263,0.008247325627394
2197_2021_MN,NVA,check,560731.991,4884572.2,359.272,m,EPSG:6344,NAVD88,GEOID18,MN_SE_Driftless_2021_B21,2021-09-10,Ground_Control_Survey_Report.pdf sections 2.2/2.3/2.4,geoid asserted PER MARK from the contractor shapefile 'geoid' attribute = 'Geoid 18',QL1,359.2200012207031,0.051998779296866,359.24466876121403,0.027331238785962,,,,
2198A_2022_MN,NVA,check,540608.567,4862879.777,390.54,m,EPSG:6344,NAVD88,GEOID18,MN_SE_Driftless_2021_B21,2022-04-05,Ground_Control_Survey_Report.pdf sections 2.2/2.3/2.4,geoid asserted PER MARK from the contractor shapefile 'geoid' attribute = 'Geoid 18',QL0,,,,,390.55999755859375,-0.01999755859373,390.555464722455,-0.015464722454965
2198_2022_MN,NVA,check,538572.632,4884036.136,339.186,m,EPSG:6344,NAVD88,GEOID18,MN_SE_Driftless_2021_B21,2022-04-01,Ground_Control_Survey_Report.pdf sections 2.2/2.3/2.4,geoid asserted PER MARK from the contractor shapefile 'geoid' attribute = 'Geoid 18',QL0,,,,,339.1400146484375,0.045985351562479,339.13000000000005,0.055999999999926
2199_2022_MN,NVA,check,535269.38,4869157.296,321.237,m,EPSG:6344,NAVD88,GEOID18,MN_SE_Driftless_2021_B21,2022-04-05,Ground_Control_Survey_Report.pdf sections 2.2/2.3/2.4,geoid asserted PER MARK from the contractor shapefile 'geoid' attribute = 'Geoid 18',QL0,,,,,321.2799987792969,-0.042998779296852,321.2923332441597,-0.055333244159669
2200_2022_MN,NVA,check,558225.517,4879269.17,348.776,m,EPSG:6344,NAVD88,GEOID18,MN_SE_Driftless_2021_B21,2022-04-03,Ground_Control_Survey_Report.pdf sections 2.2/2.3/2.4,geoid asserted PER MARK from the contractor shapefile 'geoid' attribute = 'Geoid 18',QL0,,,,,348.760009765625,0.01599023437501,348.7689873772681,0.007012622731907
2201_2022_MN,NVA,check,559674.432,4874502.119,400.273,m,EPSG:6344,NAVD88,GEOID18,MN_SE_Driftless_2021_B21,2022-04-03,Ground_Control_Survey_Report.pdf sections 2.2/2.3/2.4,geoid asserted PER MARK from the contractor shapefile 'geoid' attribute = 'Geoid 18',QL0,,,,,400.2799987792969,-0.00699877929685,400.2801321301274,-0.007132130127388
2202_2022_MN,NVA,check,551779.26,4887267.733,354.778,m,EPSG:6344,NAVD88,GEOID18,MN_SE_Driftless_2021_B21,2022-03-31,Ground_Control_Survey_Report.pdf sections 2.2/2.3/2.4,geoid asserted PER MARK from the contractor shapefile 'geoid' attribute = 'Geoid 18',QL0,,,,,354.7900085449219,-0.012008544921855,354.78999999999996,-0.011999999999944
2203_2022_MN,NVA,check,557298.837,4856838.28,387.831,m,EPSG:6344,NAVD88,GEOID18,MN_SE_Driftless_2021_B21,2022-04-02,Ground_Control_Survey_Report.pdf sections 2.2/2.3/2.4,geoid asserted PER MARK from the contractor shapefile 'geoid' attribute = 'Geoid 18',QL0,,,,,387.82000732421875,0.010992675781267,387.8174396763778,0.013560323622244
2204_2022_MN,NVA,check,567210.853,4855206.053,378.885,m,EPSG:6344,NAVD88,GEOID18,MN_SE_Driftless_2021_B21,2022-04-02,Ground_Control_Survey_Report.pdf sections 2.2/2.3/2.4,geoid asserted PER MARK from the contractor shapefile 'geoid' attribute = 'Geoid 18',QL0+QL1,378.8900146484375,-0.005014648437509,378.8955747330991,-0.010574733099133,378.8999938964844,-0.014993896484384,378.88062310994144,0.004376890058552
2205_2022_MN,NVA,check,536605.182,4891476.104,333.911,m,EPSG:6344,NAVD88,GEOID18,MN_SE_Driftless_2021_B21,2022-03-29,Ground_Control_Survey_Report.pdf sections 2.2/2.3/2.4,geoid asserted PER MARK from the contractor shapefile 'geoid' attribute = 'Geoid 18',QL0,,,,,333.8900146484375,0.020985351562501,333.87496989861376,0.036030101386245
2206_2022_MN,NVA,check,533845.449,4864755.149,341.297,m,EPSG:6344,NAVD88,GEOID18,MN_SE_Driftless_2021_B21,2022-04-05,Ground_Control_Survey_Report.pdf sections 2.2/2.3/2.4,geoid asserted PER MARK from the contractor shapefile 'geoid' attribute = 'Geoid 18',QL0,,,,,341.30999755859375,-0.012997558593725,341.29917619927846,-0.002176199278438
2207_2022_MN,NVA,check,552955.076,4878439.417,378.48,m,EPSG:6344,NAVD88,GEOID18,MN_SE_Driftless_2021_B21,2022-04-01,Ground_Control_Survey_Report.pdf sections 2.2/2.3/2.4,geoid asserted PER MARK from the contractor shapefile 'geoid' attribute = 'Geoid 18',QL0,,,,,378.3599853515625,0.120014648437518,378.37,0.110000000000014
2208_2022_MN,NVA,check,556199.083,4871224.621,367.166,m,EPSG:6344,NAVD88,GEOID18,MN_SE_Driftless_2021_B21,2022-04-03,Ground_Control_Survey_Report.pdf sections 2.2/2.3/2.4,geoid asserted PER MARK from the contractor shapefile 'geoid' attribute = 'Geoid 18',QL0,,,,,367.1499938964844,0.016006103515622,367.14769763511873,0.018302364881265
2209_2022_MN,NVA,check,564185.348,4874395.94,360.815,m,EPSG:6344,NAVD88,GEOID18,MN_SE_Driftless_2021_B21,2022-04-03,Ground_Control_Survey_Report.pdf sections 2.2/2.3/2.4,geoid asserted PER MARK from the contractor shapefile 'geoid' attribute = 'Geoid 18',QL0,,,,,360.82000732421875,-0.005007324218752,360.83583601288865,-0.020836012888651
2210_2021_MN,NVA,check,570492.075,4884126.08,349.288,m,EPSG:6344,NAVD88,GEOID18,MN_SE_Driftless_2021_B21,2021-09-11,Ground_Control_Survey_Report.pdf sections 2.2/2.3/2.4,geoid asserted PER MARK from the contractor shapefile 'geoid' attribute = 'Geoid 18',QL0+QL1,349.2699890136719,0.018010986328136,349.2645015880751,0.023498411924891,349.29998779296875,-0.011987792968739,349.28298951049015,0.005010489509857
2211_2022_MN,NVA,check,534961.746,4855113.919,381.058,m,EPSG:6344,NAVD88,GEOID18,MN_SE_Driftless_2021_B21,2022-04-05,Ground_Control_Survey_Report.pdf sections 2.2/2.3/2.4,geoid asserted PER MARK from the contractor shapefile 'geoid' attribute = 'Geoid 18',QL0,,,,,381.0199890136719,0.038010986328118,381.0193313253183,0.038668674681674
2212_2022_MN,NVA,check,546061.572,4862654.417,391.6,m,EPSG:6344,NAVD88,GEOID18,MN_SE_Driftless_2021_B21,2022-04-05,Ground_Control_Survey_Report.pdf sections 2.2/2.3/2.4,geoid asserted PER MARK from the contractor shapefile 'geoid' attribute = 'Geoid 18',QL0,,,,,391.6199951171875,-0.019995117187477,391.61955717255955,-0.01955717255953
2213_2022_MN,NVA,check,538317.012,4880522.429,312.267,m,EPSG:6344,NAVD88,GEOID18,MN_SE_Driftless_2021_B21,2022-04-01,Ground_Control_Survey_Report.pdf sections 2.2/2.3/2.4,geoid asserted PER MARK from the contractor shapefile 'geoid' attribute = 'Geoid 18',QL0,,,,,312.2699890136719,-0.002989013671879,312.26732310428605,-0.000323104286053
2214_2022_MN,NVA,check,546483.575,4886032.223,321.742,m,EPSG:6344,NAVD88,GEOID18,MN_SE_Driftless_2021_B21,2022-03-30,Ground_Control_Survey_Report.pdf sections 2.2/2.3/2.4,geoid asserted PER MARK from the contractor shapefile 'geoid' attribute = 'Geoid 18',QL0,,,,,321.7099914550781,0.032008544921894,321.705615865083,0.036384134917
2215_2022_MN,NVA,check,549768.919,4876014.732,354.409,m,EPSG:6344,NAVD88,GEOID18,MN_SE_Driftless_2021_B21,2022-04-01,Ground_Control_Survey_Report.pdf sections 2.2/2.3/2.4,geoid asserted PER MARK from the contractor shapefile 'geoid' attribute = 'Geoid 18',QL0,,,,,354.3900146484375,0.018985351562492,354.4054188235142,0.003581176485795
2216_2022_MN,NVA,check,557859.861,4866439.221,392.194,m,EPSG:6344,NAVD88,GEOID18,MN_SE_Driftless_2021_B21,2022-04-02,Ground_Control_Survey_Report.pdf sections 2.2/2.3/2.4,geoid asserted PER MARK from the contractor shapefile 'geoid' attribute = 'Geoid 18',QL0,,,,,392.2300109863281,-0.036010986328108,392.22348717948694,-0.029487179486921
2217_2022_MN,NVA,check,533788.943,4876019.631,353.683,m,EPSG:6344,NAVD88,GEOID18,MN_SE_Driftless_2021_B21,2022-04-05,Ground_Control_Survey_Report.pdf sections 2.2/2.3/2.4,geoid asserted PER MARK from the contractor shapefile 'geoid' attribute = 'Geoid 18',QL0,,,,,353.760009765625,-0.077009765625007,353.7648034351121,-0.081803435112136
2218_2022_MN,NVA,check,541076.955,4888749.878,319.964,m,EPSG:6344,NAVD88,GEOID18,MN_SE_Driftless_2021_B21,2022-03-29,Ground_Control_Survey_Report.pdf sections 2.2/2.3/2.4,geoid asserted PER MARK from the contractor shapefile 'geoid' attribute = 'Geoid 18',QL0,,,,,319.95001220703125,0.013987792968749,319.9293954911747,0.034604508825282
2219_2022_MN,NVA,check,529084.316,4863357.982,350.363,m,EPSG:6344,NAVD88,GEOID18,MN_SE_Driftless_2021_B21,2022-04-05,Ground_Control_Survey_Report.pdf sections 2.2/2.3/2.4,geoid asserted PER MARK from the contractor shapefile 'geoid' attribute = 'Geoid 18',QL0,,,,,350.3299865722656,0.033013427734375,350.3220657277145,0.040934272285483
2220_2022_MN,NVA,check,548892.724,4884052.275,381.863,m,EPSG:6344,NAVD88,GEOID18,MN_SE_Driftless_2021_B21,2022-03-31,Ground_Control_Survey_Report.pdf sections 2.2/2.3/2.4,geoid asserted PER MARK from the contractor shapefile 'geoid' attribute = 'Geoid 18',QL0,,,,,381.8399963378906,0.023003662109375,381.8373595505236,0.025640449476384
2221_2022_MN,NVA,check,561791.554,4870885.296,379.392,m,EPSG:6344,NAVD88,GEOID18,MN_SE_Driftless_2021_B21,2022-04-03,Ground_Control_Survey_Report.pdf sections 2.2/2.3/2.4,geoid asserted PER MARK from the contractor shapefile 'geoid' attribute = 'Geoid 18',QL0,,,,,379.3599853515625,0.032014648437496,379.3463637783016,0.045636221698373
2222_2022_MN,NVA,check,544208.714,4870764.743,313.399,m,EPSG:6344,NAVD88,GEOID18,MN_SE_Driftless_2021_B21,2022-04-05,Ground_Control_Survey_Report.pdf sections 2.2/2.3/2.4,geoid asserted PER MARK from the contractor shapefile 'geoid' attribute = 'Geoid 18',QL0,,,,,313.3599853515625,0.039014648437501,313.3604161017099,0.038583898290085
2223_2022_MN,NVA,check,541534.741,4859405.276,375.054,m,EPSG:6344,NAVD88,GEOID18,MN_SE_Driftless_2021_B21,2022-04-05,Ground_Control_Survey_Report.pdf sections 2.2/2.3/2.4,geoid asserted PER MARK from the contractor shapefile 'geoid' attribute = 'Geoid 18',QL0,,,,,375.04998779296875,0.004012207031224,375.0476535869897,0.006346413010249
2224_2022_MN,NVA,check,531298.611,4890790.886,322.783,m,EPSG:6344,NAVD88,GEOID18,MN_SE_Driftless_2021_B21,2022-03-29,Ground_Control_Survey_Report.pdf sections 2.2/2.3/2.4,geoid asserted PER MARK from the contractor shapefile 'geoid' attribute = 'Geoid 18',QL0,,,,,322.82000732421875,-0.037007324218735,322.8162460740506,-0.033246074050567
2225_2022_MN,NVA,check,554500.102,4884063.872,344.116,m,EPSG:6344,NAVD88,GEOID18,MN_SE_Driftless_2021_B21,2022-03-31,Ground_Control_Survey_Report.pdf sections 2.2/2.3/2.4,geoid asserted PER MARK from the contractor shapefile 'geoid' attribute = 'Geoid 18',QL0+QL1,344.1700134277344,-0.05401342773439,344.1704537647914,-0.05445376479139,344.1000061035156,0.01599389648436,344.0975490644913,0.018450935508667
2226_2022_MN,NVA,check,534415.159,4861547.413,375.047,m,EPSG:6344,NAVD88,GEOID18,MN_SE_Driftless_2021_B21,2022-04-05,Ground_Control_Survey_Report.pdf sections 2.2/2.3/2.4,geoid asserted PER MARK from the contractor shapefile 'geoid' attribute = 'Geoid 18',QL0,,,,,375.0199890136719,0.02701098632815,375.00537381970145,0.041626180298579
3000_2021_MN,VVA,check,610449.431,4876021.585,200.72,m,EPSG:6344,NAVD88,GEOID18,MN_SE_Driftless_2021_B21,2021-10-05,USGS_MN_SE_Driftless_2021_B21_QL*.dbf fields X/Y/Z (this mark is MISSING from the survey report's tables),geoid asserted PER MARK from the contractor shapefile 'geoid' attribute = 'Geoid 18',QL1,200.80999755859375,-0.089997558593751,200.80932444341596,-0.089324443415961,,,,
3001_2021_MN,VVA,check,425760.737,4923759.724,226.932,m,EPSG:6344,NAVD88,GEOID18,MN_SE_Driftless_2021_B21,2021-10-05,Ground_Control_Survey_Report.pdf sections 2.2/2.3/2.4,geoid asserted PER MARK from the contractor shapefile 'geoid' attribute = 'Geoid 18',QL0,,,,,226.99000549316406,-0.058005493164075,226.98302714355026,-0.051027143550272
3002_2021_MN,VVA,check,456627.617,4894502.645,319.42,m,EPSG:6344,NAVD88,GEOID18,MN_SE_Driftless_2021_B21,2021-09-15,Ground_Control_Survey_Report.pdf sections 2.2/2.3/2.4,geoid asserted PER MARK from the contractor shapefile 'geoid' attribute = 'Geoid 18',QL0,,,,,319.5,-0.079999999999984,319.50214901257885,-0.082149012578839
3003_2021_MN,VVA,check,421917.792,4900622.904,257.935,m,EPSG:6344,NAVD88,GEOID18,MN_SE_Driftless_2021_B21,2021-10-03,Ground_Control_Survey_Report.pdf sections 2.2/2.3/2.4,geoid asserted PER MARK from the contractor shapefile 'geoid' attribute = 'Geoid 18',QL0,,,,,257.9800109863281,-0.045010986328123,257.9963896713592,-0.061389671359223
3004_2021_MN,VVA,check,456877.051,4932664.704,300.578,m,EPSG:6344,NAVD88,GEOID18,MN_SE_Driftless_2021_B21,2021-10-04,Ground_Control_Survey_Report.pdf sections 2.2/2.3/2.4,geoid asserted PER MARK from the contractor shapefile 'geoid' attribute = 'Geoid 18',QL0,,,,,300.67999267578125,-0.101992675781275,300.7044763745773,-0.126476374577351
3005_2021_MN,VVA,check,429607.622,4932556.7,293.002,m,EPSG:6344,NAVD88,GEOID18,MN_SE_Driftless_2021_B21,2021-10-05,Ground_Control_Survey_Report.pdf sections 2.2/2.3/2.4,geoid asserted PER MARK from the contractor shapefile 'geoid' attribute = 'Geoid 18',QL0,,,,,293.1000061035156,-0.098006103515615,293.0978857267787,-0.095885726778704
3006_2021_MN,VVA,check,441239.066,4914776.523,318.421,m,EPSG:6344,NAVD88,GEOID18,MN_SE_Driftless_2021_B21,2021-10-04,Ground_Control_Survey_Report.pdf sections 2.2/2.3/2.4,geoid asserted PER MARK from the contractor shapefile 'geoid' attribute = 'Geoid 18',QL0,,,,,318.3900146484375,0.030985351562492,318.40989028056293,0.011109719437059
3007_2021_MN,VVA,check,454527.683,4920001.227,325.013,m,EPSG:6344,NAVD88,GEOID18,MN_SE_Driftless_2021_B21,2021-10-05,Ground_Control_Survey_Report.pdf sections 2.2/2.3/2.4,geoid asserted PER MARK from the contractor shapefile 'geoid' attribute = 'Geoid 18',QL0,,,,,325.010009765625,0.002990234374977,324.99885463292907,0.01414536707091
3008_2021_MN,VVA,check,433028.73,4908352.82,305.776,m,EPSG:6344,NAVD88,GEOID18,MN_SE_Driftless_2021_B21,2021-10-04,Ground_Control_Survey_Report.pdf sections 2.2/2.3/2.4,geoid asserted PER MARK from the contractor shapefile 'geoid' attribute = 'Geoid 18',QL0,,,,,305.760009765625,0.01599023437501,305.75242256637614,0.023577433623871
3009_2021_MN,VVA,check,419274.153,4904062.04,302.726,m,EPSG:6344,NAVD88,GEOID18,MN_SE_Driftless_2021_B21,2021-10-03,Ground_Control_Survey_Report.pdf sections 2.2/2.3/2.4,geoid asserted PER MARK from the contractor shapefile 'geoid' attribute = 'Geoid 18',QL0,,,,,302.7099914550781,0.016008544921874,302.7150312262005,0.010968773799505
