point_id,point_type,easting,northing,elevation,elevation_units,horizontal_crs,vertical_datum,geoid_model,project_id,collected,source,verified,county,dnr_surface_z_m,dnr_error_m
L4F-9011-Dodge VRS,L4F,514478.543,4888052.928,363.146,m,EPSG:26915,NAVD88,GEOID03,lidar_semn2008,2008,dodge_val.pdf table 'Control Z',datum is a DATASET-level assertion (lidar_semn2008.html: 'Vertical datum: NAVD88 (Geoid03)'); the validation reports themselves state no datum and no geoid,dodge,363.089,0.057
L4F-9014-Dodge VRS,L4F,514983.391,4891982.557,372.698,m,EPSG:26915,NAVD88,GEOID03,lidar_semn2008,2008,dodge_val.pdf table 'Control Z',datum is a DATASET-level assertion (lidar_semn2008.html: 'Vertical datum: NAVD88 (Geoid03)'); the validation reports themselves state no datum and no geoid,dodge,372.716,-0.018
L4F-9016-Dodge VRS,L4F,517822.186,4892058.06,372.344,m,EPSG:26915,NAVD88,GEOID03,lidar_semn2008,2008,dodge_val.pdf table 'Control Z',datum is a DATASET-level assertion (lidar_semn2008.html: 'Vertical datum: NAVD88 (Geoid03)'); the validation reports themselves state no datum and no geoid,dodge,372.299,0.045
L4F-9026-Dodge VRS,L4F,499523.796,4891289.608,377.132,m,EPSG:26915,NAVD88,GEOID03,lidar_semn2008,2008,dodge_val.pdf table 'Control Z',datum is a DATASET-level assertion (lidar_semn2008.html: 'Vertical datum: NAVD88 (Geoid03)'); the validation reports themselves state no datum and no geoid,dodge,377.344,-0.212
L4F-9032-Dodge VRS,L4F,504394.882,4887285.509,387.908,m,EPSG:26915,NAVD88,GEOID03,lidar_semn2008,2008,dodge_val.pdf table 'Control Z',datum is a DATASET-level assertion (lidar_semn2008.html: 'Vertical datum: NAVD88 (Geoid03)'); the validation reports themselves state no datum and no geoid,dodge,388.045,-0.137
L4F-9040-Dodge VRS,L4F,507168.768,4881646.643,382.486,m,EPSG:26915,NAVD88,GEOID03,lidar_semn2008,2008,dodge_val.pdf table 'Control Z',datum is a DATASET-level assertion (lidar_semn2008.html: 'Vertical datum: NAVD88 (Geoid03)'); the validation reports themselves state no datum and no geoid,dodge,382.455,0.031
L4F-9042-Dodge VRS,L4F,505256.781,4881662.726,381.598,m,EPSG:26915,NAVD88,GEOID03,lidar_semn2008,2008,dodge_val.pdf table 'Control Z',datum is a DATASET-level assertion (lidar_semn2008.html: 'Vertical datum: NAVD88 (Geoid03)'); the validation reports themselves state no datum and no geoid,dodge,381.495,0.103
L4F-9049-Dodge VRS,L4F,502960.728,4879261.385,385.528,m,EPSG:26915,NAVD88,GEOID03,lidar_semn2008,2008,dodge_val.pdf table 'Control Z',datum is a DATASET-level assertion (lidar_semn2008.html: 'Vertical datum: NAVD88 (Geoid03)'); the validation reports themselves state no datum and no geoid,dodge,385.475,0.053
L4F-9056-Dodge VRS,L4F,498915.392,4871974.762,385.66,m,EPSG:26915,NAVD88,GEOID03,lidar_semn2008,2008,dodge_val.pdf table 'Control Z',datum is a DATASET-level assertion (lidar_semn2008.html: 'Vertical datum: NAVD88 (Geoid03)'); the validation reports themselves state no datum and no geoid,dodge,385.651,0.009
L4F-9061-Dodge VRS,L4F,502812.786,4865098.091,394.866,m,EPSG:26915,NAVD88,GEOID03,lidar_semn2008,2008,dodge_val.pdf table 'Control Z',datum is a DATASET-level assertion (lidar_semn2008.html: 'Vertical datum: NAVD88 (Geoid03)'); the validation reports themselves state no datum and no geoid,dodge,394.771,0.095
L4F-9064-Dodge VRS,L4F,511044.374,4866351.293,406.403,m,EPSG:26915,NAVD88,GEOID03,lidar_semn2008,2008,dodge_val.pdf table 'Control Z',datum is a DATASET-level assertion (lidar_semn2008.html: 'Vertical datum: NAVD88 (Geoid03)'); the validation reports themselves state no datum and no geoid,dodge,406.485,-0.082
L4F-9068-Dodge VRS,L4F,507599.824,4875177.197,386.9,m,EPSG:26915,NAVD88,GEOID03,lidar_semn2008,2008,dodge_val.pdf table 'Control Z',datum is a DATASET-level assertion (lidar_semn2008.html: 'Vertical datum: NAVD88 (Geoid03)'); the validation reports themselves state no datum and no geoid,dodge,386.911,-0.011
L4F-9072-Dodge VRS,L4F,520954.364,4871464.483,387.847,m,EPSG:26915,NAVD88,GEOID03,lidar_semn2008,2008,dodge_val.pdf table 'Control Z',datum is a DATASET-level assertion (lidar_semn2008.html: 'Vertical datum: NAVD88 (Geoid03)'); the validation reports themselves state no datum and no geoid,dodge,387.736,0.111
L4F-9079-Dodge VRS,L4F,524198.82,4862397.986,378.044,m,EPSG:26915,NAVD88,GEOID03,lidar_semn2008,2008,dodge_val.pdf table 'Control Z',datum is a DATASET-level assertion (lidar_semn2008.html: 'Vertical datum: NAVD88 (Geoid03)'); the validation reports themselves state no datum and no geoid,dodge,377.893,0.151
L4F-9082-Dodge VRS,L4F,522616.484,4855790.946,401.351,m,EPSG:26915,NAVD88,GEOID03,lidar_semn2008,2008,dodge_val.pdf table 'Control Z',datum is a DATASET-level assertion (lidar_semn2008.html: 'Vertical datum: NAVD88 (Geoid03)'); the validation reports themselves state no datum and no geoid,dodge,401.293,0.058
L4F-9089-Dodge VRS,L4F,508895.583,4858324.926,390.696,m,EPSG:26915,NAVD88,GEOID03,lidar_semn2008,2008,dodge_val.pdf table 'Control Z',datum is a DATASET-level assertion (lidar_semn2008.html: 'Vertical datum: NAVD88 (Geoid03)'); the validation reports themselves state no datum and no geoid,dodge,390.648,0.048
L4F-9091-Dodge VRS,L4F,501417.954,4858245.999,382.964,m,EPSG:26915,NAVD88,GEOID03,lidar_semn2008,2008,dodge_val.pdf table 'Control Z',datum is a DATASET-level assertion (lidar_semn2008.html: 'Vertical datum: NAVD88 (Geoid03)'); the validation reports themselves state no datum and no geoid,dodge,382.981,-0.017
L4F-9095-Dodge VRS,L4F,502401.331,4856632.322,382.93,m,EPSG:26915,NAVD88,GEOID03,lidar_semn2008,2008,dodge_val.pdf table 'Control Z',datum is a DATASET-level assertion (lidar_semn2008.html: 'Vertical datum: NAVD88 (Geoid03)'); the validation reports themselves state no datum and no geoid,dodge,383.143,-0.213
L4F-9101-Dodge VRS,L4F,508282.023,4856702.653,401.964,m,EPSG:26915,NAVD88,GEOID03,lidar_semn2008,2008,dodge_val.pdf table 'Control Z',datum is a DATASET-level assertion (lidar_semn2008.html: 'Vertical datum: NAVD88 (Geoid03)'); the validation reports themselves state no datum and no geoid,dodge,401.892,0.072
L5U-1008-Olmsted VRS,L5U,526589.86,4883106.233,377.197,m,EPSG:26915,NAVD88,GEOID03,lidar_semn2008,2008,dodge_val.pdf table 'Control Z',datum is a DATASET-level assertion (lidar_semn2008.html: 'Vertical datum: NAVD88 (Geoid03)'); the validation reports themselves state no datum and no geoid,dodge,377.096,0.101
L5U-4115-Steele RTK,L5U,495923.423,4857068.121,394.538,m,EPSG:26915,NAVD88,GEOID03,lidar_semn2008,2008,dodge_val.pdf table 'Control Z',datum is a DATASET-level assertion (lidar_semn2008.html: 'Vertical datum: NAVD88 (Geoid03)'); the validation reports themselves state no datum and no geoid,dodge,394.152,0.386
L5U-9006-Dodge VRS,L5U,519664.821,4879501.009,359.212,m,EPSG:26915,NAVD88,GEOID03,lidar_semn2008,2008,dodge_val.pdf table 'Control Z',datum is a DATASET-level assertion (lidar_semn2008.html: 'Vertical datum: NAVD88 (Geoid03)'); the validation reports themselves state no datum and no geoid,dodge,359.088,0.124
L5U-9007-Dodge VRS,L5U,519237.572,4879363.102,350.047,m,EPSG:26915,NAVD88,GEOID03,lidar_semn2008,2008,dodge_val.pdf table 'Control Z',datum is a DATASET-level assertion (lidar_semn2008.html: 'Vertical datum: NAVD88 (Geoid03)'); the validation reports themselves state no datum and no geoid,dodge,349.903,0.144
L5U-9020-Dodge VRS,L5U,524083.716,4886347.79,372.153,m,EPSG:26915,NAVD88,GEOID03,lidar_semn2008,2008,dodge_val.pdf table 'Control Z',datum is a DATASET-level assertion (lidar_semn2008.html: 'Vertical datum: NAVD88 (Geoid03)'); the validation reports themselves state no datum and no geoid,dodge,372.015,0.138
L5U-9021-Dodge VRS,L5U,520680.604,4884796.005,360.765,m,EPSG:26915,NAVD88,GEOID03,lidar_semn2008,2008,dodge_val.pdf table 'Control Z',datum is a DATASET-level assertion (lidar_semn2008.html: 'Vertical datum: NAVD88 (Geoid03)'); the validation reports themselves state no datum and no geoid,dodge,360.696,0.069
L5U-9029-Dodge VRS,L5U,508087.435,4888711.212,376.455,m,EPSG:26915,NAVD88,GEOID03,lidar_semn2008,2008,dodge_val.pdf table 'Control Z',datum is a DATASET-level assertion (lidar_semn2008.html: 'Vertical datum: NAVD88 (Geoid03)'); the validation reports themselves state no datum and no geoid,dodge,376.39,0.065
L5U-9030-Dodge VRS,L5U,507924.607,4888413.343,379.601,m,EPSG:26915,NAVD88,GEOID03,lidar_semn2008,2008,dodge_val.pdf table 'Control Z',datum is a DATASET-level assertion (lidar_semn2008.html: 'Vertical datum: NAVD88 (Geoid03)'); the validation reports themselves state no datum and no geoid,dodge,379.553,0.048
L5U-9041-Dodge VRS,L5U,507176.539,4881679.174,383.265,m,EPSG:26915,NAVD88,GEOID03,lidar_semn2008,2008,dodge_val.pdf table 'Control Z',datum is a DATASET-level assertion (lidar_semn2008.html: 'Vertical datum: NAVD88 (Geoid03)'); the validation reports themselves state no datum and no geoid,dodge,383.14,0.125
L5U-9053-Dodge VRS,L5U,500348.636,4876834.561,391.173,m,EPSG:26915,NAVD88,GEOID03,lidar_semn2008,2008,dodge_val.pdf table 'Control Z',datum is a DATASET-level assertion (lidar_semn2008.html: 'Vertical datum: NAVD88 (Geoid03)'); the validation reports themselves state no datum and no geoid,dodge,391.15,0.023
L5U-9054-Dodge VRS,L5U,500156.121,4876760.244,392.449,m,EPSG:26915,NAVD88,GEOID03,lidar_semn2008,2008,dodge_val.pdf table 'Control Z',datum is a DATASET-level assertion (lidar_semn2008.html: 'Vertical datum: NAVD88 (Geoid03)'); the validation reports themselves state no datum and no geoid,dodge,392.359,0.09
L5U-9066-Dodge VRS,L5U,508040.731,4869558.512,396.028,m,EPSG:26915,NAVD88,GEOID03,lidar_semn2008,2008,dodge_val.pdf table 'Control Z',datum is a DATASET-level assertion (lidar_semn2008.html: 'Vertical datum: NAVD88 (Geoid03)'); the validation reports themselves state no datum and no geoid,dodge,395.935,0.093
L5U-9069-Dodge VRS,L5U,511257.643,4874968.824,390.496,m,EPSG:26915,NAVD88,GEOID03,lidar_semn2008,2008,dodge_val.pdf table 'Control Z',datum is a DATASET-level assertion (lidar_semn2008.html: 'Vertical datum: NAVD88 (Geoid03)'); the validation reports themselves state no datum and no geoid,dodge,390.56,-0.064
L5U-9070-Dodge VRS,L5U,511670.425,4875010.033,394.447,m,EPSG:26915,NAVD88,GEOID03,lidar_semn2008,2008,dodge_val.pdf table 'Control Z',datum is a DATASET-level assertion (lidar_semn2008.html: 'Vertical datum: NAVD88 (Geoid03)'); the validation reports themselves state no datum and no geoid,dodge,394.426,0.021
L5U-9071-Dodge VRS,L5U,520133.324,4875189.277,379.668,m,EPSG:26915,NAVD88,GEOID03,lidar_semn2008,2008,dodge_val.pdf table 'Control Z',datum is a DATASET-level assertion (lidar_semn2008.html: 'Vertical datum: NAVD88 (Geoid03)'); the validation reports themselves state no datum and no geoid,dodge,379.55,0.118
L5U-9085-Dodge VRS,L5U,512300.212,4859728.233,402.407,m,EPSG:26915,NAVD88,GEOID03,lidar_semn2008,2008,dodge_val.pdf table 'Control Z',datum is a DATASET-level assertion (lidar_semn2008.html: 'Vertical datum: NAVD88 (Geoid03)'); the validation reports themselves state no datum and no geoid,dodge,402.568,-0.161
L5U-9086-Dodge VRS,L5U,512339.11,4859627.665,402.125,m,EPSG:26915,NAVD88,GEOID03,lidar_semn2008,2008,dodge_val.pdf table 'Control Z',datum is a DATASET-level assertion (lidar_semn2008.html: 'Vertical datum: NAVD88 (Geoid03)'); the validation reports themselves state no datum and no geoid,dodge,402.205,-0.08
L5U-9087-Dodge VRS,L5U,512954.998,4859541.958,403.535,m,EPSG:26915,NAVD88,GEOID03,lidar_semn2008,2008,dodge_val.pdf table 'Control Z',datum is a DATASET-level assertion (lidar_semn2008.html: 'Vertical datum: NAVD88 (Geoid03)'); the validation reports themselves state no datum and no geoid,dodge,403.554,-0.019
FSA Target 1 Spring Valley-2401 Fillmore VRS,other,549295.58,4827854.474,401.663,m,EPSG:26915,NAVD88,GEOID03,lidar_semn2008,2008,fillmore_val.pdf table 'Control Z',datum is a DATASET-level assertion (lidar_semn2008.html: 'Vertical datum: NAVD88 (Geoid03)'); the validation reports themselves state no datum and no geoid,fillmore,401.625,0.038
FSA Target 2 Fillmore-2402 Fillmore VRS,other,557400.54,4821491.905,400.426,m,EPSG:26915,NAVD88,GEOID03,lidar_semn2008,2008,fillmore_val.pdf table 'Control Z',datum is a DATASET-level assertion (lidar_semn2008.html: 'Vertical datum: NAVD88 (Geoid03)'); the validation reports themselves state no datum and no geoid,fillmore,400.433,-0.007
FSA Target 3 Fillmore-2403 Fillmore VRS,other,573554.979,4821636.801,405.962,m,EPSG:26915,NAVD88,GEOID03,lidar_semn2008,2008,fillmore_val.pdf table 'Control Z',datum is a DATASET-level assertion (lidar_semn2008.html: 'Vertical datum: NAVD88 (Geoid03)'); the validation reports themselves state no datum and no geoid,fillmore,405.91,0.052
FSA Target 4 Fillmore-2404 Fillmore VRS,other,589597.327,4827442.413,352.923,m,EPSG:26915,NAVD88,GEOID03,lidar_semn2008,2008,fillmore_val.pdf table 'Control Z',datum is a DATASET-level assertion (lidar_semn2008.html: 'Vertical datum: NAVD88 (Geoid03)'); the validation reports themselves state no datum and no geoid,fillmore,352.934,-0.011
FSA Target 601 Spring Valley-2601 Fillmore VRS,other,549629.466,4837580.699,386.864,m,EPSG:26915,NAVD88,GEOID03,lidar_semn2008,2008,fillmore_val.pdf table 'Control Z',datum is a DATASET-level assertion (lidar_semn2008.html: 'Vertical datum: NAVD88 (Geoid03)'); the validation reports themselves state no datum and no geoid,fillmore,386.764,0.1
FSA Target 602 Preston-2602 Fillmore VRS,other,575354.156,4835965.66,290.284,m,EPSG:26915,NAVD88,GEOID03,lidar_semn2008,2008,fillmore_val.pdf table 'Control Z',datum is a DATASET-level assertion (lidar_semn2008.html: 'Vertical datum: NAVD88 (Geoid03)'); the validation reports themselves state no datum and no geoid,fillmore,290.171,0.113
L1O-2108 Fillmore VRS,L1O,592962.471,4818184.627,405.797,m,EPSG:26915,NAVD88,GEOID03,lidar_semn2008,2008,fillmore_val.pdf table 'Control Z',datum is a DATASET-level assertion (lidar_semn2008.html: 'Vertical datum: NAVD88 (Geoid03)'); the validation reports themselves state no datum and no geoid,fillmore,405.883,-0.086
L1O-2124 Fillmore VRS,L1O,575957.556,4821660.581,412.038,m,EPSG:26915,NAVD88,GEOID03,lidar_semn2008,2008,fillmore_val.pdf table 'Control Z',datum is a DATASET-level assertion (lidar_semn2008.html: 'Vertical datum: NAVD88 (Geoid03)'); the validation reports themselves state no datum and no geoid,fillmore,411.909,0.129
L1O-2131 Fillmore VRS,L1O,567101.095,4821587.429,406.468,m,EPSG:26915,NAVD88,GEOID03,lidar_semn2008,2008,fillmore_val.pdf table 'Control Z',datum is a DATASET-level assertion (lidar_semn2008.html: 'Vertical datum: NAVD88 (Geoid03)'); the validation reports themselves state no datum and no geoid,fillmore,406.414,0.054
L1O-2314 Fillmore VRS,L1O,558725.814,4839209.73,409.482,m,EPSG:26915,NAVD88,GEOID03,lidar_semn2008,2008,fillmore_val.pdf table 'Control Z',datum is a DATASET-level assertion (lidar_semn2008.html: 'Vertical datum: NAVD88 (Geoid03)'); the validation reports themselves state no datum and no geoid,fillmore,409.639,-0.157
L1O-2320 Fillmore VRS,L1O,573303.266,4836382.522,305.371,m,EPSG:26915,NAVD88,GEOID03,lidar_semn2008,2008,fillmore_val.pdf table 'Control Z',datum is a DATASET-level assertion (lidar_semn2008.html: 'Vertical datum: NAVD88 (Geoid03)'); the validation reports themselves state no datum and no geoid,fillmore,305.317,0.054
L1O-2323 Fillmore VRS,L1O,574535.55,4835767.761,284.677,m,EPSG:26915,NAVD88,GEOID03,lidar_semn2008,2008,fillmore_val.pdf table 'Control Z',datum is a DATASET-level assertion (lidar_semn2008.html: 'Vertical datum: NAVD88 (Geoid03)'); the validation reports themselves state no datum and no geoid,fillmore,284.631,0.046
L1O-2326 Fillmore VRS,L1O,582223.346,4840793.88,259.087,m,EPSG:26915,NAVD88,GEOID03,lidar_semn2008,2008,fillmore_val.pdf table 'Control Z',datum is a DATASET-level assertion (lidar_semn2008.html: 'Vertical datum: NAVD88 (Geoid03)'); the validation reports themselves state no datum and no geoid,fillmore,259.064,0.023
L1O-2327 Fillmore VRS,L1O,599681.51,4850833.425,220.703,m,EPSG:26915,NAVD88,GEOID03,lidar_semn2008,2008,fillmore_val.pdf table 'Control Z',datum is a DATASET-level assertion (lidar_semn2008.html: 'Vertical datum: NAVD88 (Geoid03)'); the validation reports themselves state no datum and no geoid,fillmore,220.887,-0.184
L1O-2334 Fillmore VRS,L1O,601977.219,4849730.005,224.448,m,EPSG:26915,NAVD88,GEOID03,lidar_semn2008,2008,fillmore_val.pdf table 'Control Z',datum is a DATASET-level assertion (lidar_semn2008.html: 'Vertical datum: NAVD88 (Geoid03)'); the validation reports themselves state no datum and no geoid,fillmore,224.608,-0.16
L1O-2340 Fillmore VRS,L1O,600701.735,4851370.174,219.582,m,EPSG:26915,NAVD88,GEOID03,lidar_semn2008,2008,fillmore_val.pdf table 'Control Z',datum is a DATASET-level assertion (lidar_semn2008.html: 'Vertical datum: NAVD88 (Geoid03)'); the validation reports themselves state no datum and no geoid,fillmore,219.777,-0.195
L1O-2344 Fillmore VRS,L1O,601495.512,4850846.984,219.158,m,EPSG:26915,NAVD88,GEOID03,lidar_semn2008,2008,fillmore_val.pdf table 'Control Z',datum is a DATASET-level assertion (lidar_semn2008.html: 'Vertical datum: NAVD88 (Geoid03)'); the validation reports themselves state no datum and no geoid,fillmore,219.413,-0.255
L1O-2504 Fillmore VRS,L1O,549249.253,4839883.58,395.2,m,EPSG:26915,NAVD88,GEOID03,lidar_semn2008,2008,fillmore_val.pdf table 'Control Z',datum is a DATASET-level assertion (lidar_semn2008.html: 'Vertical datum: NAVD88 (Geoid03)'); the validation reports themselves state no datum and no geoid,fillmore,395.128,0.072
L1O-2506 Fillmore VRS,L1O,549314.869,4838525.347,408.457,m,EPSG:26915,NAVD88,GEOID03,lidar_semn2008,2008,fillmore_val.pdf table 'Control Z',datum is a DATASET-level assertion (lidar_semn2008.html: 'Vertical datum: NAVD88 (Geoid03)'); the validation reports themselves state no datum and no geoid,fillmore,408.392,0.065
L1O-2511 Fillmore VRS,L1O,549029.168,4835974.612,403.858,m,EPSG:26915,NAVD88,GEOID03,lidar_semn2008,2008,fillmore_val.pdf table 'Control Z',datum is a DATASET-level assertion (lidar_semn2008.html: 'Vertical datum: NAVD88 (Geoid03)'); the validation reports themselves state no datum and no geoid,fillmore,403.881,-0.023
L1O-2512 Fillmore VRS,L1O,549152.658,4829957.04,404.94,m,EPSG:26915,NAVD88,GEOID03,lidar_semn2008,2008,fillmore_val.pdf table 'Control Z',datum is a DATASET-level assertion (lidar_semn2008.html: 'Vertical datum: NAVD88 (Geoid03)'); the validation reports themselves state no datum and no geoid,fillmore,404.955,-0.015
L1O-2513 Fillmore VRS,L1O,549140.701,4830014.094,404.777,m,EPSG:26915,NAVD88,GEOID03,lidar_semn2008,2008,fillmore_val.pdf table 'Control Z',datum is a DATASET-level assertion (lidar_semn2008.html: 'Vertical datum: NAVD88 (Geoid03)'); the validation reports themselves state no datum and no geoid,fillmore,404.755,0.022
L1O-2518 Fillmore VRS,L1O,558919.743,4835532.302,398.593,m,EPSG:26915,NAVD88,GEOID03,lidar_semn2008,2008,fillmore_val.pdf table 'Control Z',datum is a DATASET-level assertion (lidar_semn2008.html: 'Vertical datum: NAVD88 (Geoid03)'); the validation reports themselves state no datum and no geoid,fillmore,398.565,0.028
L1O-2520 Fillmore VRS,L1O,563280.884,4839997.293,390.673,m,EPSG:26915,NAVD88,GEOID03,lidar_semn2008,2008,fillmore_val.pdf table 'Control Z',datum is a DATASET-level assertion (lidar_semn2008.html: 'Vertical datum: NAVD88 (Geoid03)'); the validation reports themselves state no datum and no geoid,fillmore,390.645,0.028
